usage_id,customer_id,call_minutes,data_used_gb,sms_count,usage_date
637,2909,407.36,91.07,312,2025-01-02
638,4215,197.78,7.64,84,2024-10-03
639,6006,23.25,78.57,8,2025-01-30
640,1112,35.16,54.14,154,2024-07-08
641,828,180.06,58.76,488,2024-07-20
642,3980,226.42,71.29,36,2025-01-26
643,9868,254.51,65.79,226,2024-10-11
644,5125,65.14,10.2,203,2025-01-06
645,1664,20.32,32.07,6,2024-10-16
646,9159,200.32,73.14,175,2025-04-05
647,6925,347.39,58.5,181,2024-11-24
648,4336,238.58,29.16,481,2024-10-30
649,7245,475.6,17.76,438,2024-05-27
650,2162,458.33,62.33,234,2025-02-01
651,4225,176.22,78.74,318,2024-07-13
652,2119,94.47,56.12,122,2024-09-10
653,810,110.89,83.59,263,2025-04-24
654,4282,348.69,30.78,53,2024-05-26
655,2693,72.58,12.36,435,2024-06-16
656,4662,169.39,81.6,469,2024-07-22
657,4489,178.54,44.82,118,2024-07-19
658,8738,382.87,63.97,395,2024-08-08
659,7132,389.09,31.41,409,2024-10-15
660,162,342.51,31.05,25,2025-03-02
661,7888,107.22,50.7,360,2025-02-17
662,9880,476.01,74.45,224,2024-07-13
663,4449,165.5,83.77,166,2025-03-16
664,25,53.78,79.95,269,2025-03-21
665,8528,360.48,41.72,475,2024-07-16
666,3406,236.97,79.48,451,2025-02-04
667,8486,176.11,49.24,367,2024-10-19
668,6625,15.42,85.69,347,2024-10-30
669,8007,109.64,44.92,225,2024-07-09
670,1449,401.55,21.95,119,2025-02-21
671,4931,309.51,76.41,119,2024-05-25
672,8843,272.1,94.22,85,2025-03-01
673,4103,11.68,13.67,175,2025-01-18
674,9770,328.64,65.03,128,2024-08-31
675,4483,266.27,79.77,21,2025-01-16
676,113,146.49,79.84,399,2024-05-12
677,4034,442.23,84.69,313,2024-08-09
678,3537,271.24,56.56,454,2024-11-01
679,4162,239.47,54.06,125,2024-12-08
680,1384,258.36,25.17,447,2024-12-16
681,9361,302.02,41.92,304,2024-06-25
682,3909,456.19,97.02,285,2024-06-22
683,514,193.0,2.27,243,2024-12-01
684,6053,6.08,94.9,49,2025-02-02
685,3193,468.85,67.89,449,2024-11-20
686,2669,102.2,73.24,309,2024-06-23
687,8048,450.18,35.27,499,2025-04-14
688,7717,247.73,32.36,247,2024-05-25
689,7534,166.03,58.04,28,2024-12-03
690,471,62.0,98.01,365,2024-07-03
691,7017,245.84,62.2,118,2024-07-23
692,1174,112.06,23.07,399,2025-04-07
693,7627,464.37,17.63,243,2024-11-23
694,536,57.45,79.05,386,2024-06-18
695,4945,453.24,17.77,166,2025-03-06
696,7756,204.81,43.23,314,2024-05-21
697,4160,167.81,16.52,334,2024-07-01
698,2264,309.08,5.59,294,2024-12-22
699,300,309.61,8.89,255,2025-02-15
700,6912,305.79,37.24,53,2025-04-05
701,1360,367.85,92.24,25,2025-03-22
702,1786,373.78,38.35,316,2024-06-26
703,2341,358.87,50.43,62,2024-05-21
704,3991,180.35,78.76,425,2024-10-22
705,7046,490.77,98.93,392,2024-11-25
706,3461,324.07,28.85,379,2024-09-27
707,1752,465.86,41.31,483,2024-10-16
708,11,260.48,90.73,310,2024-08-17
709,5346,37.39,18.64,464,2025-03-19
710,1813,4.6,50.76,257,2025-03-09
711,2216,355.45,46.04,217,2025-03-18
712,7140,392.7,12.61,211,2024-09-20
713,115,124.78,63.73,327,2025-02-20
714,1728,101.21,55.62,305,2024-08-22
715,8579,485.39,0.04,278,2024-06-25
716,2797,399.37,23.8,398,2024-06-12
717,8208,52.09,31.36,73,2024-10-07
718,2322,63.68,71.48,493,2024-12-25
719,6225,335.68,82.27,28,2024-10-21
720,9721,27.94,86.81,163,2024-05-05
721,2022,156.58,14.8,449,2024-06-19
722,3313,120.96,10.15,374,2025-02-25
723,7037,191.34,28.61,23,2024-12-31
724,6824,80.89,74.58,186,2024-10-02
725,2939,49.3,82.73,158,2024-08-15
726,4608,46.38,7.29,319,2024-08-03
727,9515,328.22,92.72,341,2024-08-31
728,2287,168.65,40.51,371,2024-09-25
729,1610,106.82,34.41,391,2024-09-17
730,4677,325.11,69.91,96,2025-01-23
731,4639,304.02,77.92,274,2024-07-03
732,564,360.78,63.78,366,2024-11-06
733,5701,295.8,97.46,303,2024-10-03
734,7020,182.58,71.9,188,2025-04-15
735,3371,93.39,42.16,255,2024-12-05
736,1051,102.6,18.53,202,2025-04-25
737,1646,201.64,36.76,308,2024-09-11
738,7531,313.27,98.3,110,2024-07-30
739,8068,305.49,61.71,284,2025-01-03
740,4099,137.72,63.93,121,2025-01-07
741,9531,196.38,57.15,1,2024-10-29
742,8349,381.72,32.18,138,2024-10-12
743,7166,470.27,76.44,400,2024-09-15
744,4308,401.58,57.13,193,2024-12-04
745,8237,292.66,89.55,178,2024-10-10
746,5673,134.38,40.48,451,2024-10-24
747,2952,324.83,47.5,147,2025-03-14
748,3174,161.94,47.95,433,2024-10-18
749,5588,496.95,76.89,146,2024-12-27
750,3119,474.01,14.38,401,2025-01-23
751,214,484.72,89.25,143,2024-06-10
752,589,29.12,57.87,463,2024-10-06
753,1119,218.73,7.32,458,2024-08-08
754,4666,422.73,90.64,329,2025-04-10
755,9254,10.71,79.83,259,2025-01-06
756,4300,375.09,36.69,178,2024-12-24
757,3287,156.75,52.48,409,2025-02-19
758,6211,253.83,74.86,49,2025-04-15
759,819,345.73,95.91,401,2024-05-20
760,9668,295.65,19.16,444,2024-08-02
761,9881,494.34,74.55,174,2025-01-26
762,6555,393.67,16.2,177,2024-10-23
763,7441,205.77,35.88,460,2024-06-09
764,7492,140.69,57.84,149,2024-08-31
765,4977,488.0,81.02,455,2025-03-22
766,2327,160.24,40.97,428,2024-08-31
767,8873,253.85,24.09,413,2025-02-01
768,8167,71.49,8.56,42,2024-09-30
769,1888,163.5,82.58,56,2024-06-09
770,3503,361.67,80.0,334,2024-07-22
771,5776,195.36,73.5,496,2024-11-24
772,1583,290.55,31.93,430,2025-01-08
773,4493,19.11,83.15,278,2024-08-15
774,7062,436.61,57.61,360,2025-04-23
775,9460,274.6,83.94,165,2024-09-19
776,5215,2.99,0.1,62,2024-08-23
777,45,344.83,53.51,251,2025-02-04
778,5062,440.69,33.35,340,2024-12-15
779,5436,389.71,26.71,262,2024-07-05
780,3344,62.86,77.26,78,2024-06-18
781,4482,484.12,98.92,403,2024-12-15
782,6843,397.53,55.17,346,2024-05-04
783,6406,413.1,31.84,373,2025-01-28
784,6018,407.72,89.71,368,2024-10-19
785,1413,337.43,82.5,321,2025-03-05
786,3707,464.65,27.64,271,2025-02-12
787,5579,218.97,16.37,371,2025-04-07
788,3580,55.95,17.13,21,2024-11-25
789,1880,425.97,42.05,395,2024-10-17
790,8814,370.17,80.19,65,2024-06-17
791,4566,3.47,39.11,95,2025-02-25
792,9347,18.63,85.05,219,2024-06-08
793,36,142.65,61.74,185,2024-10-01
794,6328,375.18,80.3,428,2025-01-04
795,799,75.49,61.86,317,2025-03-26
796,5230,440.55,52.32,394,2024-11-19
797,4027,445.3,46.32,117,2024-10-11
798,6347,181.4,0.68,305,2025-01-04
799,3679,208.15,27.81,231,2025-02-21
800,5911,200.46,41.55,172,2025-02-10
801,605,128.81,30.01,155,2024-09-27
802,3858,385.13,47.24,396,2024-07-06
803,9948,439.42,0.32,451,2025-02-03
804,5900,458.13,38.06,20,2024-10-10
805,7923,191.31,14.73,89,2025-03-28
806,7952,380.66,38.17,264,2025-04-13
807,4886,290.51,62.25,250,2025-04-20
808,6173,213.44,42.42,135,2024-09-13
809,608,115.0,65.95,455,2024-10-11
810,2698,464.32,70.37,305,2024-12-08
811,6075,98.42,9.04,358,2024-10-30
812,6592,389.27,0.3,160,2024-05-29
813,9905,204.48,60.1,10,2025-01-17
814,5107,476.01,36.08,83,2024-10-29
815,1263,150.71,11.31,116,2025-03-07
816,2944,344.69,68.02,435,2024-09-20
817,4838,288.93,15.41,362,2025-04-16
818,3272,244.06,64.1,414,2024-09-15
819,384,195.92,28.81,347,2024-05-07
820,670,139.62,19.79,301,2025-01-31
821,5668,14.15,64.76,153,2024-08-11
822,1298,1.22,72.52,20,2024-10-23
823,5373,224.11,7.17,238,2024-11-19
824,3255,292.37,4.42,363,2025-03-26
825,6681,63.48,28.89,446,2024-05-06
826,1974,155.25,13.88,408,2024-07-02
827,6686,14.38,28.32,322,2025-04-17
828,2016,296.97,85.8,167,2024-12-18
829,8203,375.45,35.91,232,2024-08-13
830,8478,304.46,83.8,340,2025-04-20
831,8428,403.56,44.4,183,2024-10-25
832,4775,396.08,32.73,369,2024-12-06
833,8245,105.67,22.88,318,2024-11-04
834,5378,189.05,1.52,129,2024-07-26
835,621,368.81,10.07,288,2025-01-01
836,6185,214.09,1.01,212,2024-12-10
837,2360,474.59,25.11,236,2024-06-14
838,1566,72.89,31.96,413,2024-12-22
839,5610,346.24,39.01,84,2024-12-13
840,8174,159.66,20.19,226,2024-08-07
841,7056,255.02,7.54,230,2025-04-22
842,4690,82.02,0.48,390,2024-06-21
843,4873,221.81,69.76,337,2024-08-07
844,1935,64.36,51.95,420,2025-04-05
845,6640,246.95,85.52,323,2024-08-14
846,8031,270.65,12.03,257,2024-05-20
847,5978,10.98,20.54,105,2024-10-16
848,2768,44.07,91.58,409,2024-07-25
849,5200,189.56,35.92,93,2024-08-18
850,9507,435.06,9.94,381,2024-06-03
851,3247,403.25,88.94,398,2024-08-12
852,9627,325.04,61.93,144,2025-02-15
853,4486,363.93,15.45,494,2024-12-21
854,287,282.58,34.81,268,2024-08-04
855,172,47.23,38.25,227,2024-11-02
856,8468,37.7,67.66,248,2025-01-11
857,5528,28.55,28.62,121,2024-06-10
858,8467,201.05,84.27,275,2024-10-13
859,5018,224.7,13.05,404,2024-10-18
860,4509,434.28,49.58,213,2024-09-12
861,4940,387.81,34.66,256,2025-03-31
862,4397,8.61,32.25,317,2024-05-05
863,3288,110.49,44.92,489,2025-01-31
864,5455,99.1,42.15,220,2024-09-24
865,6317,464.09,13.67,371,2024-10-05
866,5240,79.61,77.53,381,2024-07-12
867,9488,132.35,36.73,375,2025-04-08
868,7641,28.42,86.71,75,2024-08-01
869,669,336.39,75.55,253,2024-06-05
870,7900,382.05,15.94,115,2024-11-20
871,703,131.1,15.35,96,2024-07-14
872,3132,199.17,80.77,92,2024-08-20
873,3686,399.56,54.55,277,2025-03-15
874,5990,113.5,96.4,194,2024-11-19
875,4614,387.91,20.8,184,2024-05-14
876,5332,348.88,44.72,85,2025-04-22
877,2413,146.94,19.02,108,2024-12-24
878,8278,324.03,90.08,79,2024-06-16
879,1562,361.78,81.73,471,2024-10-25
880,8662,95.63,29.22,388,2024-07-20
881,2194,356.96,75.28,425,2025-01-25
882,1203,100.94,60.04,463,2024-09-21
883,4842,280.33,36.44,146,2025-03-06
884,6908,182.97,94.45,300,2024-06-25
885,187,72.44,16.02,237,2025-04-19
886,1603,159.15,83.04,293,2024-05-05
887,4125,329.13,10.82,457,2025-03-22
888,9967,384.59,67.64,368,2024-08-06
889,7007,367.03,49.72,190,2024-07-28
890,7143,18.1,37.06,250,2025-03-25
891,8400,496.03,50.33,80,2024-09-21
892,2549,299.59,5.54,236,2025-01-24
893,7929,122.57,37.28,180,2024-06-01
894,9793,338.82,71.35,378,2024-08-12
895,7750,353.44,4.98,264,2025-04-22
896,4725,364.71,73.97,234,2024-09-20
897,468,186.2,37.1,180,2024-06-25
898,6788,478.1,33.03,292,2024-05-06
899,9851,132.6,49.49,133,2024-11-21
900,6207,142.63,32.35,480,2025-04-04
901,4884,172.85,60.43,66,2024-12-19
902,7168,77.33,59.58,52,2024-09-22
903,5162,228.42,46.92,259,2025-02-09
904,4441,368.06,84.34,488,2024-11-26
905,7461,163.1,10.32,16,2025-01-01
906,6423,466.43,87.51,397,2024-12-03
907,3432,448.76,13.1,317,2024-08-29
908,5117,465.1,23.28,175,2024-09-23
909,3005,93.04,50.17,13,2025-03-07
910,4717,399.33,82.06,462,2024-09-05
911,6807,145.54,27.02,287,2024-08-07
912,6394,101.95,28.65,216,2025-03-02
913,4417,58.46,88.17,103,2024-07-07
914,7038,427.79,54.93,479,2024-11-30
915,742,155.17,28.77,417,2024-06-25
916,8717,438.38,91.44,326,2024-10-29
917,2882,12.41,57.73,439,2025-03-11
918,8912,186.47,71.92,64,2024-10-23
919,4533,317.21,39.52,261,2024-12-10
920,820,389.02,41.56,239,2024-11-14
921,3334,365.0,8.13,460,2024-07-02
922,1526,28.67,53.56,25,2024-09-23
923,1610,66.39,74.79,372,2024-10-11
924,4576,351.37,45.71,174,2024-11-10
925,3762,467.15,40.19,424,2024-05-05
926,6107,239.99,27.12,220,2025-02-13
927,1628,164.84,91.46,94,2024-09-29
928,914,254.55,82.65,11,2025-04-30
929,6400,372.29,1.42,97,2025-03-25
930,7546,33.36,12.0,113,2024-12-21
931,9066,118.04,85.75,443,2025-03-19
932,8737,434.24,79.86,148,2025-02-16
933,4387,139.97,15.39,348,2025-02-27
934,195,158.3,38.69,164,2025-01-01
935,9600,475.55,55.26,500,2024-08-27
936,8311,402.54,36.04,386,2024-11-30
937,2396,75.93,75.9,365,2024-07-20
938,1426,396.41,65.68,45,2024-08-08
939,8798,121.7,67.08,4,2024-10-15
940,3886,343.35,66.72,155,2024-05-23
941,958,120.66,6.11,410,2024-10-23
942,3700,428.5,65.37,478,2025-01-28
943,3100,42.52,32.22,493,2024-12-31
944,2912,384.89,22.38,9,2025-01-10
945,4494,8.02,9.16,340,2024-09-07
946,3748,437.15,68.75,91,2025-04-01
947,6011,308.41,38.05,152,2025-03-23
948,6666,411.06,83.96,281,2024-06-30
949,8434,480.91,1.89,37,2025-04-09
950,7713,495.96,38.41,479,2025-04-08
951,373,139.7,18.75,382,2025-03-01
952,2181,400.71,72.47,168,2024-08-29
953,7902,473.29,21.74,419,2024-07-02
954,7004,198.8,53.52,359,2025-03-20
955,5657,30.15,53.7,255,2025-01-20
956,7292,392.51,87.99,370,2024-08-31
957,3850,55.32,52.16,29,2024-11-22
958,9048,472.33,72.42,402,2024-08-17
959,1785,355.9,34.47,183,2025-04-15
960,5992,422.0,69.3,38,2025-04-23
961,8742,167.21,10.45,7,2025-01-14
962,9872,155.49,18.89,47,2024-08-09
963,840,278.07,29.34,134,2025-02-25
964,2978,122.07,60.48,167,2024-05-04
965,3126,309.98,67.88,403,2024-11-19
966,9583,260.37,32.45,178,2024-08-17
967,9495,256.23,84.64,458,2025-02-18
968,1031,103.48,77.02,27,2024-10-08
969,2328,459.82,21.08,397,2025-02-17
970,6933,241.32,78.66,54,2024-08-22
971,439,81.91,76.98,76,2025-02-15
972,860,182.21,65.8,290,2024-12-19
973,800,186.64,88.31,478,2024-10-26
974,5091,426.69,89.76,33,2024-11-22
975,4946,422.97,19.36,267,2024-08-18
976,4272,199.09,95.01,216,2024-08-20
977,8283,82.31,36.7,81,2024-09-28
978,4187,308.71,70.79,161,2025-02-12
979,5004,308.45,24.53,466,2024-09-10
980,9550,482.96,51.01,452,2025-02-28
981,7336,240.46,48.77,250,2024-07-02
982,6657,453.52,61.66,290,2024-10-22
983,7186,128.52,3.25,247,2024-08-30
984,7186,241.97,13.2,405,2024-11-21
985,6471,209.84,23.69,472,2024-08-09
986,759,470.49,84.99,133,2024-12-17
987,1250,18.84,54.04,488,2025-01-15
988,1889,406.97,2.19,283,2024-11-03
989,4493,386.54,68.94,417,2024-06-17
990,1791,91.32,51.32,217,2024-10-11
991,7065,324.87,77.01,481,2024-05-07
992,8155,294.9,23.12,480,2024-10-16
993,1440,488.13,77.51,149,2024-10-20
994,2732,403.4,11.23,61,2025-02-24
995,9506,496.41,6.83,439,2024-11-19
996,9394,174.23,63.34,139,2025-04-14
997,1546,14.76,72.47,33,2024-08-22
998,9191,437.18,84.75,399,2024-05-23
999,1264,242.87,78.03,396,2025-04-29
1000,5414,338.78,87.33,108,2024-09-10
1001,7735,311.95,0.54,253,2024-12-27
1002,7525,151.84,59.15,358,2024-05-20
1003,7281,450.02,41.48,420,2024-12-09
1004,6254,358.99,4.64,294,2024-12-10
1005,9059,321.73,59.58,299,2024-06-30
1006,2564,6.21,49.43,383,2024-12-11
1007,4403,184.18,10.08,314,2025-03-20
1008,4808,19.66,35.66,35,2024-11-24
1009,4727,396.24,49.67,375,2024-09-11
1010,7951,55.74,58.23,417,2024-08-28
1011,605,356.52,84.28,58,2024-06-23
1012,7230,91.64,87.62,240,2024-12-17
1013,2028,384.6,28.99,401,2025-01-09
1014,4516,406.89,62.18,14,2024-11-02
1015,2170,395.76,12.55,317,2024-06-25
1016,627,421.85,32.88,477,2025-04-10
1017,5003,394.55,93.78,377,2024-10-05
1018,398,389.63,95.25,86,2024-05-24
1019,4972,240.4,55.91,213,2024-06-28
1020,7604,476.94,72.7,63,2024-06-27
1021,9108,220.7,38.98,77,2024-08-23
1022,7135,75.01,70.81,226,2025-03-16
1023,7119,426.81,22.06,497,2024-05-19
1024,557,248.48,73.7,483,2024-08-06
1025,1770,286.26,38.0,277,2025-01-22
1026,199,397.22,17.27,244,2025-01-22
1027,4065,408.04,31.33,428,2025-04-22
1028,8893,202.18,87.5,130,2024-09-08
1029,6739,0.26,63.91,361,2025-03-30
1030,7936,457.89,30.53,1,2025-01-17
1031,6982,166.41,7.46,456,2024-10-05
1032,6590,222.46,16.66,380,2024-10-15
1033,6081,270.79,38.18,446,2025-04-01
1034,557,313.53,7.23,31,2024-06-20
1035,9719,421.12,60.79,321,2025-02-03
1036,5554,385.49,84.74,49,2024-10-03
1037,6988,153.88,47.1,234,2024-09-06
1038,4178,340.76,41.6,201,2024-05-18
1039,4219,210.97,31.86,26,2024-07-21
1040,1077,305.6,68.18,495,2024-11-25
1041,4801,11.94,1.34,222,2024-10-26
1042,6383,223.79,40.82,327,2025-03-06
1043,3567,205.89,84.94,52,2024-11-14
1044,9384,215.73,69.4,72,2024-12-15
1045,790,370.23,57.67,407,2025-03-17
1046,5715,378.3,3.18,53,2025-02-04
1047,8690,293.67,12.18,382,2024-05-22
1048,6051,359.36,86.18,405,2025-03-29
1049,246,193.66,27.14,401,2025-03-21
1050,8146,33.03,29.53,296,2025-01-02
1051,6855,441.05,38.3,382,2025-02-05
1052,2344,242.71,96.17,473,2024-09-28
1053,3149,182.64,8.57,388,2024-06-28
1054,3007,496.56,41.45,77,2024-08-01
1055,5457,198.69,53.23,142,2024-12-23
1056,7232,266.74,0.47,245,2024-07-02
1057,2388,390.5,24.63,294,2025-04-14
1058,7227,226.4,36.82,365,2024-09-01
1059,8055,420.52,93.34,486,2025-02-05
1060,2832,31.67,35.91,326,2025-04-22
1061,9633,400.19,89.06,459,2024-08-18
1062,8173,268.88,12.27,331,2024-10-08
1063,6114,22.6,14.49,446,2025-04-16
1064,9121,366.22,56.99,340,2024-10-14
1065,3512,143.65,3.68,330,2024-06-17
1066,6643,290.19,57.15,318,2024-07-18
1067,7870,147.29,46.41,458,2024-12-09
1068,7218,82.03,27.45,284,2025-03-16
1069,1719,166.93,98.73,354,2025-04-06
1070,8590,89.19,63.2,97,2024-12-01
1071,5543,477.89,74.15,356,2025-03-14
1072,9537,399.38,54.72,258,2024-10-20
1073,3948,499.18,93.5,114,2024-10-05
1074,2270,395.21,26.02,256,2025-04-26
1075,6497,286.02,18.21,196,2024-11-26
1076,9387,73.67,72.39,40,2024-11-11
1077,7834,169.06,49.99,390,2024-11-20
1078,4290,416.43,43.52,61,2024-12-11
1079,8400,386.97,71.99,16,2025-01-03
1080,8060,397.17,12.46,24,2024-05-04
1081,9294,175.1,8.6,307,2024-12-12
1082,8292,104.02,46.92,152,2024-08-11
1083,1683,251.45,73.33,215,2025-04-01
1084,6865,214.85,50.59,214,2024-08-26
1085,7642,440.55,61.37,246,2025-02-04
1086,43,237.51,12.02,41,2025-03-21
1087,2865,326.28,86.42,381,2025-01-22
1088,4752,148.14,80.18,340,2024-06-07
1089,1123,404.88,74.73,164,2025-02-12
1090,9288,422.37,21.51,333,2024-07-31
1091,6601,314.97,44.92,337,2024-05-01
1092,3152,454.9,38.95,294,2024-05-13
1093,3787,185.54,69.13,497,2024-07-09
1094,4788,475.62,54.77,464,2024-07-12
1095,96,70.08,26.21,489,2024-07-11
1096,9094,268.44,32.6,257,2025-02-03
1097,4499,118.66,22.91,145,2024-10-23
1098,8966,42.09,22.38,401,2024-06-15
1099,9287,363.62,72.95,59,2024-07-06
1100,2489,205.44,10.8,365,2024-08-15
1101,3339,353.62,88.5,37,2025-02-19
1102,1215,237.59,94.7,500,2024-10-17
1103,3174,455.18,28.47,423,2024-11-28
1104,5435,252.31,18.31,357,2025-04-29
1105,860,267.71,5.14,237,2024-08-06
1106,6672,251.18,98.66,293,2024-05-25
1107,5344,424.15,61.22,310,2024-10-21
1108,9430,289.78,33.95,73,2024-05-02
1109,9420,268.18,39.5,215,2024-07-16
1110,5119,413.12,95.03,253,2024-06-06
1111,5882,335.22,44.33,423,2024-08-01
1112,3189,85.47,71.06,307,2025-01-07
1113,1047,493.24,18.72,379,2024-08-17
1114,7555,274.88,27.27,123,2025-02-20
1115,9123,193.54,70.82,108,2025-03-07
1116,7198,200.16,16.59,309,2024-10-04
1117,6467,333.31,54.39,264,2024-07-25
1118,2781,1.42,40.66,47,2025-04-16
1119,8700,468.95,58.16,68,2024-06-09
1120,5453,126.28,96.57,141,2025-03-17
1121,3832,229.73,51.9,367,2025-02-19
1122,1192,33.15,29.66,194,2024-05-19
1123,7520,347.74,75.82,165,2024-10-29
1124,7893,192.08,71.45,206,2025-01-06
1125,1376,81.46,14.01,279,2025-01-09
1126,9504,313.85,57.71,376,2024-09-28
1127,2864,228.85,42.68,405,2025-02-18
1128,6293,231.79,97.58,282,2025-04-14
1129,181,101.8,32.63,184,2024-06-07
1130,5625,360.28,76.02,471,2024-08-04
1131,1055,202.12,45.35,486,2024-07-29
1132,683,125.7,39.72,87,2024-11-21
1133,1950,364.09,29.9,152,2025-03-06
1134,7670,205.19,15.46,19,2025-02-12
1135,4765,347.83,68.28,21,2025-02-20
1136,2922,2.35,11.21,12,2024-10-18
1137,1660,262.96,50.52,247,2024-08-12
1138,5756,68.64,24.85,221,2025-04-24
1139,2612,484.38,42.86,448,2024-10-24
1140,8287,5.26,52.08,368,2025-02-24
1141,1491,305.8,91.32,50,2024-12-04
1142,6921,202.46,61.01,172,2025-01-30
1143,5865,473.23,71.09,325,2025-04-20
1144,8928,352.34,49.04,279,2024-07-08
1145,8583,245.28,92.83,232,2024-10-10
1146,357,208.67,55.89,415,2024-10-02
1147,1643,148.11,39.06,298,2024-08-15
1148,374,79.57,40.65,475,2024-08-06
1149,5109,15.02,59.65,325,2025-01-04
1150,5642,478.69,36.01,97,2025-03-31
1151,6495,246.78,73.0,95,2024-10-25
1152,7730,457.78,76.83,250,2024-12-20
1153,6179,453.32,1.03,276,2025-03-01
1154,714,45.3,53.24,450,2024-11-14
1155,6798,6.3,8.07,159,2024-09-25
1156,4126,171.74,11.06,2,2024-10-26
1157,5135,259.07,7.56,311,2025-03-05
1158,9752,146.05,2.9,295,2024-06-02
1159,8810,496.57,33.86,354,2025-01-03
1160,2445,401.67,58.18,73,2025-01-14
1161,2688,161.55,58.15,234,2024-07-30
1162,7907,4.89,36.27,59,2024-08-30
1163,4411,297.85,17.38,443,2025-04-14
1164,2881,12.83,5.38,271,2024-11-29
1165,3112,93.6,97.82,36,2024-12-04
1166,5415,374.53,34.75,403,2025-03-21
1167,1109,156.98,15.93,152,2024-05-12
1168,7572,456.35,50.27,434,2025-04-04
1169,3813,239.58,73.06,328,2024-08-14
1170,5817,389.32,55.28,209,2025-04-15
1171,2294,288.52,78.37,340,2024-07-08
1172,5060,450.75,6.98,460,2024-07-05
1173,3956,123.38,56.23,36,2024-07-20
1174,3426,235.75,58.08,46,2025-04-17
1175,4567,348.39,15.78,453,2025-04-28
1176,3907,278.89,32.94,416,2024-12-21
1177,639,159.4,85.03,450,2025-04-19
1178,3603,328.6,76.92,472,2024-07-08
1179,8546,336.75,28.73,448,2024-09-19
1180,125,183.98,31.97,175,2024-12-10
1181,8211,397.82,87.93,228,2024-08-27
1182,7085,412.51,76.69,347,2024-07-30
1183,3938,99.49,1.11,378,2024-11-30
1184,2790,493.28,36.3,87,2024-10-11
1185,2387,487.24,53.33,144,2024-11-05
1186,9545,30.78,89.42,207,2025-01-17
1187,7127,4.32,80.44,496,2025-01-12
1188,1003,357.77,99.28,143,2024-11-25
1189,7211,136.81,97.42,388,2024-10-23
1190,8736,255.67,38.15,99,2024-07-22
1191,5788,467.85,65.36,401,2024-09-06
1192,4235,398.67,68.51,449,2025-01-29
1193,8716,406.5,10.87,83,2025-04-13
1194,3547,498.1,36.38,135,2024-11-07
1195,7441,238.93,10.76,156,2025-02-07
1196,3419,39.9,1.9,345,2025-03-26
1197,7021,288.18,91.41,347,2024-09-28
1198,4640,156.38,31.92,421,2024-12-18
1199,8288,257.21,35.02,167,2025-04-29
1200,8876,336.1,2.03,390,2024-07-04
1201,633,197.54,10.19,345,2024-05-28
1202,9049,456.99,77.37,377,2024-11-24
1203,8267,443.15,30.8,479,2025-03-25
1204,2902,16.29,45.2,228,2024-07-04
1205,1255,426.51,70.78,337,2024-05-02
1206,5974,77.51,6.56,195,2025-01-07
1207,8847,79.79,82.83,496,2024-06-20
1208,69,351.82,88.54,1,2025-03-28
1209,6160,216.69,16.22,208,2024-06-03
1210,1785,237.36,66.88,33,2024-05-21
1211,7894,448.29,41.99,106,2024-10-24
1212,8304,26.8,16.43,405,2024-10-17
1213,9328,76.52,30.78,204,2024-12-07
1214,8738,142.29,82.57,381,2024-08-06
1215,4694,443.3,23.91,36,2024-10-22
1216,3615,80.19,49.63,429,2024-11-09
1217,3832,262.08,75.62,182,2025-03-05
1218,2052,466.98,1.6,395,2025-01-07
1219,9169,16.04,34.87,487,2024-06-11
1220,7724,104.68,17.88,209,2024-07-19
1221,5856,443.43,55.47,118,2024-12-08
1222,7440,13.91,35.44,244,2024-11-25
1223,8207,152.96,66.39,292,2025-02-10
1224,7214,304.13,31.09,193,2025-03-26
1225,8648,147.01,13.67,126,2024-08-15
1226,8786,452.82,10.75,160,2024-12-25
1227,1217,0.45,84.22,104,2025-01-20
1228,7004,185.14,34.34,91,2024-07-27
1229,5076,461.65,11.45,317,2024-12-24
1230,8120,382.23,91.95,143,2025-01-02
1231,9419,490.03,81.99,254,2025-01-12
1232,6491,336.98,47.25,456,2024-05-10
1233,7058,271.12,72.62,300,2025-03-30
1234,4152,361.28,46.51,422,2024-07-25
1235,131,68.7,77.49,112,2024-11-23
1236,3525,271.19,19.42,237,2024-05-23
1237,4941,12.16,80.42,430,2024-07-11
1238,281,91.02,11.47,332,2024-08-31
1239,9427,335.76,46.75,28,2024-09-30
1240,2816,152.6,26.23,492,2024-05-16
